db,db_name,exchange,cab,address,lat,long,notes
LN,North London,HAINAULT,P43,"Inverness Drive Jcn New North Road, Ilford, Essex - IG6 3BS",51.6047248840332,0.09721323847770691,
LN,North London,HAINAULT,P45,"Henrys Walk Jcn New North Road, Ilford, Essex - IG6 2NT",51.601951599121094,0.08517206460237503,
LN,North London,HAINAULT,P46,"Copperfield Jcn Southdale, Chigwell, Essex - IG7 5JQ",51.60634231567383,0.09104900062084198,
LN,North London,HAINAULT,P47,"Long Green Jcn Manor Road, Chigwell, Essex - IG7 4JE",51.61362075805664,0.09301561117172241,
LN,North London,HAINAULT,P48,CLARENCE GATE R/O 1 BRANDESBURY SQUARE WOODFORD GREEN. ESSEX  - IG7 5JQ,51.60462188720703,0.06949549168348312,
LN,North London,HAINAULT,P49,O/S 6 RETREAT WAY CHIGWELL ROW HAINAULT - IG7 6EL,51.62002182006836,0.11710336059331894,
LN,North London,HAINAULT,P5,"O/S 9 Forest Road, Ilford, Essex - IG6 3HA",51.59427261352539,0.08661068975925446,
LN,North London,HAINAULT,P6,"Hazelbrouck Gradens Jcn New North Road, Ilford, Essex - IG6 2XW",51.60322952270508,0.09077587723731995,
LN,North London,HAINAULT,P7,"Ascot Close Jcn New North Road, Ilford, Essex - IG6 3AG",51.60468673706055,0.09582509845495224,
LN,North London,HAINAULT,P8,"New North Road Jcn Fencepiece Road, Ilford, Essex - IG6 2ST",51.60204315185547,0.08454090356826782,
LN,North London,HAINAULT,P9,"Cleves Walk Jcn Fencepiece Road, Ilford, Essex - IG6 2LD",51.60192108154297,0.08398643136024475,
LN,North London,HATFIELD,Exch,,51.7629508972168,-0.2235880047082901,
LN,North London,HATFIELD,P1,S/O 1 THE RYDE  IN HERTFORD ROAD   HERTFORDSHIRE  - AL9 5DQ,51.76799392700195,-0.21316532790660858,
LN,North London,HATFIELD,P10,OPP 2 DELLSOME LANE  HATFIELD HERTS  - AL9 7NF,51.73430633544922,-0.21750673651695251,
LN,North London,HATFIELD,P11,O/S 163 DIXONS HILL ROAD  HATFIELD HERTS  - AL9 7JE,51.735965728759766,-0.21203933656215668,
LN,North London,HATFIELD,P12,O/S   93 TO 115 CUNNINGHAM AVENUEHATFIELD - AL10 9JR,51.76530456542969,-0.2500813901424408,
LN,North London,HATFIELD,P13,S/O   54 THE COMMON LEMSFORD ROAD HATFIELD  - AL10 0LU,51.762481689453125,-0.23148250579833984,
LN,North London,HATFIELD,P14,S/O   61 BRIARS WOOD GROVE MEAD HATFIELD  - AL10 8DH,51.75947189331055,-0.23467200994491577,
LN,North London,HATFIELD,P15,O/S   15 BRIARS LANE HATFIELD  - AL10 8ES,51.760494232177734,-0.23034292459487915,
LN,North London,HATFIELD,P16,O/S   71 BRIARS LANE HATFIELD  - AL10 8EX,51.75569534301758,-0.2293279469013214,
LN,North London,HATFIELD,P17,"TRAVELLERS LANE NR  ALPHA BUSINESS PARK, WELHAM GREEN, HATFIELD, HERTS - AL9 7HF",51.737274169921875,-0.21224842965602875,
LN,North London,HATFIELD,P18,O/S   2 TO 24 ROE GREEN LANE HATFIELD  - AL10 0SN,51.76209259033203,-0.23503343760967255,
LN,North London,HATFIELD,P19,S/O   129 BISHOPS RISE ASH DRIVE HATFIELD  - AL10 9ES,51.744285583496094,-0.2329174429178238,
LN,North London,HATFIELD,P2,S/O 82 LOCKLEY CRESCENT IN HILLFIELD  HERTS  - AL10 OTT,51.771331787109375,-0.2180049568414688,
LN,North London,HATFIELD,P20,OPP   JCN   HAZEL GROVE BISHOPS RISE HATFIELD  - AL10 9QB,51.749271392822266,-0.23437438905239105,
LN,North London,HATFIELD,P21,OPP   65 TRAVELLERS LANE HATFIELD  - AL10 8SB,51.7480583190918,-0.22672930359840393,
LN,North London,HATFIELD,P22,O/S   2 TRAVELLERS LANE  HATFIELD  - AL10 8SF,51.75402069091797,-0.22722028195858002,
LN,North London,HATFIELD,P23,JCN   TRAVELLERS LANE OXLEASE DRIVE HATFIELD  - AL10 8SE,51.754173278808594,-0.2266492247581482,
LN,North London,HATFIELD,P24,APPROX 189 METRES FROM BUTTERFIELD COTTAGE GREAT NORTH ROAD HATFIELD - AL9 5SA,51.74897766113281,-0.2209709733724594,
LN,North London,HATFIELD,P25,O/S   110 STOCKBREACH ROAD HATFIELD  - AL10 0BE,51.76531982421875,-0.22706745564937592,
LN,North London,HATFIELD,P26,"Footpath S/O 101 Great North Road, Hatfield, Hertfordshire - AL9 5LP",51.771419525146484,-0.21711745858192444,
LN,North London,HATFIELD,P27,O/S   23 ST ALBANS ROAD EAST HATFIELD  - AL10 0EJ,51.76554870605469,-0.21963849663734436,
LN,North London,HATFIELD,P28,S/O   2 RYECROFT HATFIELD  - AL10 9DD,51.749549865722656,-0.2350878119468689,
LN,North London,HATFIELD,P29,S/O   1 ROE GREEN CLOSE COLLEGE LANE HATFIELD  - AL10 9PD,51.756141662597656,-0.24274198710918427,
LN,North London,HATFIELD,P3,S/O 2 BIRCHWOOD AVENUE   HATFIELD HERTS  - AL10 0PQ,51.769412994384766,-0.23205216228961945,
LN,North London,HATFIELD,P30,TRAVELLERS LANE OPP SOUTHDOWN ROAD HATFIELD  - AL10 8UU,51.747230529785156,-0.22613880038261414,
LN,North London,HATFIELD,P31,O/S   5 TOWN CENTRE HATFIELD  - AL10 0JL,51.76378631591797,-0.2250262051820755,
LN,North London,HATFIELD,P32,O/S BULG NO: 68 GREAT NORTH ROAD HATFIELD  AL9 5ER  - AL9 5ER,51.76447677612305,-0.2147679328918457,
LN,North London,HATFIELD,P33,OS 6 MILL GREEN COTTAGES ESSENDEN HATFIELD HERTS  - AL9 6AB,51.77177047729492,-0.15150274336338043,
LN,North London,HATFIELD,P34,S/O 44 MARYLAND HATFIELD HERTFORDSHIRE  - AL10 8DZ,51.7577018737793,-0.23461072146892548,
LN,North London,HATFIELD,P36,S/O   1 JASMINE GARDENS LEMSFORD ROAD HATFIELD  - AL10 0BQ,51.767311096191406,-0.23333722352981567,
LN,North London,HATFIELD,P37,S/O   2 GOLDINGS CRESCENT OLD RECTORY DRIVE HATFIELD  - AL10 8UE,51.76225280761719,-0.2210433930158615,
LN,North London,HATFIELD,P38,"outside 19 to 25, SALISBURY SQUARE AL9 5BE  - AL9 5BE",51.76251220703125,-0.21393245458602905,
LN,North London,HATFIELD,P39,OPP ST MARTINS HOUSE 14 THE COMMON HATFIELD  - AL10 0UR,51.76447677612305,-0.2266077697277069,
LN,North London,HATFIELD,P4,O/S 23 ST ALBANS ROAD EAST  HATFIELD HERTS  - AL10 0ER,51.76551818847656,-0.21936435997486115,
LN,North London,HATFIELD,P40,O/S 1 KNOLLES CRESCENT  - AL10 7DZ,51.73516845703125,-0.21989133954048157,
LN,North London,HATFIELD,P41,"O/S 1, TRAVELLERS LANE AL9 7HN  - AL9 7HN",51.74079513549805,-0.21609264612197876,
LN,North London,HATFIELD,P44,S/O 23 THE RUNWAY   - AL10 9GL,51.76714324951172,-0.24805372953414917,
LN,North London,HATFIELD,P45,"TAMBLIN WAY JCN CLARKSON COURT, HATFIELD, HERTS   - AL10 9GT",51.765174865722656,-0.2414056956768036,
LN,North London,HATFIELD,P48,LEMSFORD ROAD JNC OAK TREE CLOSE   - AL10 0EG,51.764896392822266,-0.23372125625610352,
LN,North London,HATFIELD,P5,O/S  BROADWAY  HOUSE THE BROADWAY HATFIELD HERTS  - AL9 5HZ,51.761993408203125,-0.2139820009469986,
LN,North London,HATFIELD,P50,"NR THE GALLERIA, COMET WAY, HATFIELD, HERTS - AL10 0XR",51.76054763793945,-0.24594709277153015,
LN,North London,HATFIELD,P51,OS 42 HIGH DELLS HATFIELD HERTS - AL10 9HU,51.75494384765625,-0.23681899905204773,
LN,North London,HATFIELD,P52,"HATFIELD BUSINESS PARK, OFF HATFIELD AVENUE, HATFIELD,HERTS - AL10 9TW",51.773582458496094,-0.24247045814990997,
LN,North London,HATFIELD,P53,HATFIELD AVENUE JNC CAMPION ROAD   - AL10 9FY,51.77284240722656,-0.24006403982639313,
LN,North London,HATFIELD,P54,OPP 162 DRAGON ROAD JCN THE RUNWAY HATFIELD  - AL10 9NZ,51.76639175415039,-0.24696698784828186,
LN,North London,HATFIELD,P55,S/O 1 CUNNINGHAM AVENUE IN ALBATROSS WAY  - AL10 9LP,51.76285934448242,-0.24953831732273102,
LN,North London,HATFIELD,P6,GREEN LANES THE GREEN MANOR ROAD  HATFIELD HERTS  - AL4 9HL,51.770599365234375,-0.23323775827884674,
LN,North London,HATFIELD,P7,"S/O 213 Comet Road, Hatfield, Hertfordshire  - AL10 0SY",51.76264953613281,-0.23720000684261322,
LN,North London,HATFIELD,P8,O/S ST ALBAN ROAD WEST   HATFIELD HERTS  - AL10 9RN,51.759578704833984,-0.24894073605537415,
LN,North London,HATFIELD,P9,O/S 25 CHELWOOD AVENUE  HATFIELD HERTs  - AL10 0RF,51.77158737182617,-0.22761906683444977,
LN,North London,HIGHAMS PARK,Exch,,51.59737014770508,-0.014516999945044518,
LN,North London,HIGHAMS PARK,P14,O/S 79a ST JOHNS RDWALTHAMSTOWLONDON - E17 4JQ,51.59381866455078,-0.008310424163937569,
LN,North London,HIGHAMS PARK,P15,BEECH HALL ROAD/JNCOF HALE END ROADCHINGFORDLONDON - E4 9NJ,51.60710144042969,0.00024276255862787366,
LN,North London,HIGHAMS PARK,P16,(PCP16) O/S 100 Beech Hall Rd  near JNC Beech Hall Rd and Beech Hall Cres  Walthamstow   - E4 9NX,51.604248046875,-0.0012256380869075656,
LN,North London,HIGHAMS PARK,P17,"S/O 127 WINCHESTER ROAD,CHINGFORDLONDON - E4 9LJ",51.604454040527344,-0.002270769327878952,
LN,North London,HIGHAMS PARK,P19,OPP 164 HALE END RDWOODFORD GREENLONDON - IG8 9LZ,51.60085678100586,-0.0012733993353322148,
LN,North London,HIGHAMS PARK,P20,COOLGARDIE AVENUS/O 438 LARKSHALL RDCHINGFORD LONDON - E4 9JF,51.61004638671875,-0.0018085107440128922,
LN,North London,HIGHAMS PARK,P21,EVANSTONE AVENUE/JNCWADHAM ROADCHINGFORDLONDON - E4 9JS,51.60099411010742,-0.005036290735006332,
LN,North London,HIGHAMS PARK,P41,O/S 213 BILLET ROADWALTHAMSTOWLONDON - E17 5NS,51.59919738769531,-0.0334019660949707,
LN,North London,HIGHAMS PARK,P46,CLIFFORD ROAD /JNCOF FULBOURNE ROADWALTHAMSTOWLONDON - E17 4SX,51.59310531616211,-0.005439715459942818,
LN,North London,HIGHAMS PARK,P49,(PCP49) 40 COOPER AVE WALTHAMSTOW LONDON  - E17 5PN,51.60090255737305,-0.037400439381599426,
LN,North London,HIGHAMS PARK,P5,"J/O BILLET ROAD AND CHINGFORD ROAD, CECIL ROAD,WALTHAMSTOW, LONDON - E17 5DH",51.60043716430664,-0.017348995432257652,
LN,North London,HIGHAMS PARK,P51,"A406 SOUTHEND ROAD JCN TRINITY WAY,CHINGFORD,LONDON - E4 8YQ",51.6059684753418,-0.02545524761080742,
LN,North London,HIGHAMS PARK,P57,(PCP57) 151 BLACKHORSE LANE WALTHAMSTOW LONDON  - E17 5QU,51.592960357666016,-0.040211450308561325,
LN,North London,HIGHAMS PARK,P6,BILLET ROAD JNC OFWIGTON ROADWALTHAMSTOWLONDON - E17 5DS,51.599464416503906,-0.026863714680075645,
LN,North London,HIGHAMS PARK,P8,FALMOUTH AVENUES/O RODINGS COURTCHINGFORDLONDON - E4 9RP,51.612281799316406,0.004226004239171743,
LN,North London,HIGHAMS PARK,P9,OPP 8 CASTLE AVENUECHINGFORDLONDON - E4 9QD,51.60957717895508,0.0010737782577052712,
LN,North London,HODDESDON,Exch,,51.749900817871094,-0.01782899908721447,
LN,North London,HODDESDON,P1,CEDAR GREEN HIGH ST BROXBOURNE - ,51.755699157714844,-0.012946365401148796,
LN,North London,HODDESDON,P10,O/S FRIENDS MEETING HOUSE LORD STREET 160M.5 321M.4 1071M.32 - ,51.761146545410156,-0.013837541453540325,
LN,North London,HODDESDON,P11,"WARE ROAD, R/O 23 BRIDLE CLOSE, HODDESDON, HERTS  - EN119QA",51.776851654052734,-0.01317685004323721,
LN,North London,HODDESDON,P12,CNR RIVER AVE/RYE RD - ,51.7670783996582,-0.004736318252980709,
LN,North London,HODDESDON,P13,BELVEDERE COURT COCK LANE/HIGH ROAD GAS/PRES K1523 - ,51.75606155395508,-0.01320568285882473,
LN,North London,HODDESDON,P14,O/S 141OXFORD HOUSE HIGH RD WORMLEY - ,51.72908020019531,-0.025220761075615883,
LN,North London,HODDESDON,P15,HIGH RD BROXBOURNE SOUTH COZENS LANE WEST - ,51.73833084106445,-0.02235523983836174,
LN,North London,HODDESDON,P16,C/O THE DRIVE & WARE ROAD O/S 148 WARE RD SPK G1151( ) - ,51.771427154541016,-0.013965995982289314,
LN,North London,HODDESDON,P17,O/S 130 STANSTEAD RD SPKR 01992 445452 E/S N1740 E/S740 - ,51.77147674560547,-0.005919261835515499,
LN,North London,HODDESDON,P18,"C/O SALWAY CRESCENT AND PARK LANE 977.32, 365.4 - ",51.746639251708984,-0.021296992897987366,
LN,North London,HODDESDON,P19,O/S MASSEYS P/H HIGH RD-TURNFORD RD - EN10 6AN,51.72293472290039,-0.02586517296731472,
LN,North London,HODDESDON,P2,O/S POST OFFICE HIGH STREET HODDESDON  - EN11 8HB,51.759639739990234,-0.011918465606868267,
LN,North London,HODDESDON,P20,CHARLTON MEAD LANE JCN ESSEX ROAD HODDESDON HERTS - EN11 0DJ,51.75794982910156,0.005004216451197863,
LN,North London,HODDESDON,P21,"COZENS LANE EAST/ BERNERS WY,WORMLEY - ",51.73478698730469,-0.02226378582417965,
LN,North London,HODDESDON,P22,BY 16 BEYERS GARDENS BRIDLE WAY - ,51.775569915771484,-0.012377887032926083,
LN,North London,HODDESDON,P23,CHARLTON WAY OPP CONDUIT LANE - ,51.75923538208008,-0.008762791752815247,
LN,North London,HODDESDON,P24,BRIDLE WAY NORTH S/O 26 GRANVILLE GDNS SP/CCT H2803 E/S 403 - EN11 9QH ,51.777565002441406,-0.010159255005419254,
LN,North London,HODDESDON,P25,O/S 51 HERTFORD RD AMWELL ST - ,51.765380859375,-0.015361803583800793,
LN,North London,HODDESDON,P26,S/O RMG HOUSE ESSEX ROAD HODDESDON HERTFORDSHIRE  - EN11 0DR,51.76221466064453,-0.000951227848418057,
LN,North London,HODDESDON,P27,RYE ROAD OPP PLUMPTON RD O/S BURMAN TOOL FACTORY 1538M/.5 931M/.32 250M/.4 - EN11 0HS ,51.76908493041992,0.0047440677881240845,
LN,North London,HODDESDON,P28,OPP DEPOT GEDDINGS ROAD HODDESDON - EN11 0NT,51.760459899902344,-0.003013984067365527,
LN,North London,HODDESDON,P29,O/S 108 STAMSTEAD RD - ,51.77078628540039,-0.006529492326080799,
LN,North London,HODDESDON,P3,O/S 102 BURFORD ST - EN11 8JL,51.76534652709961,-0.008682171814143658,
LN,North London,HODDESDON,P30,C/O SLIPE LANE ROWAN DRIVE WORMLEY - ,51.7282600402832,-0.022302566096186638,
LN,North London,HODDESDON,P31,C/O STRATFIELD DRIVE AND PARK LANE SPK PR E/S101..B/PR F291 - ,51.75060272216797,-0.023832982406020164,
LN,North London,HODDESDON,P32,O/S 33 ST MICHAELS RD EXCHANGE RD - ,51.74858856201172,-0.016329681500792503,
LN,North London,HODDESDON,P33,"NEW SITE RD , OLD NURSERY SITE - ",51.721832275390625,-0.02416113205254078,
LN,North London,HODDESDON,P34,"C/O GRENVILLE AVE S/O NO 2, HIGH ROAD BROXBOURNE - ",51.74452209472656,-0.01995544135570526,
LN,North London,HODDESDON,P35,"OPP 117,119 AMWELL RD - ",51.76197814941406,-0.011424458585679531,
LN,North London,HODDESDON,P36,"O/S UNIT 5, CHARLTON MEAD LANE, HODDESDON, HERTS  - EN11 0DJ",51.75797653198242,0.0048606181517243385,
LN,North London,HODDESDON,P37,TURNFORD HALL VILLAGE HIGH RD TURNFORD - EN8 0XD ,51.718727111816406,-0.02564287930727005,
LN,North London,HODDESDON,P38, - ,51.71846008300781,-0.02726161852478981,
LN,North London,HODDESDON,P4,O/S 70 WARE ROAD HODDESDON 219M/.4 1284M/.63 141M/.5 - ,51.7682991027832,-0.013567009940743446,
LN,North London,HODDESDON,P41,(PCP41) FAWKON WALK S/O 3 & OPPO 78 & 80 HIGH STREET OPPO JUNC CONDUIT LANE EN11 8TJ   - EN11 8TJ,51.76005554199219,-0.012160949409008026,
LN,North London,HODDESDON,P42,WARE RD S/O 23 BEYERS RIDE HODDESDON - EN11 9FP,51.775901794433594,-0.013943338766694069,
LN,North London,HODDESDON,P43,"BAAS HILL, OPP ALSACE - ",51.744083404541016,-0.03137478604912758,
LN,North London,HODDESDON,P44,JUNCTION OF GREAT CAMBRIDGE RD/CANADA LANE - ,51.722896575927734,-0.028632139787077904,
LN,North London,HODDESDON,P45,O/S 80 to 87 YUKON ROAD HODDESDON - EN10 6FN,51.72418975830078,-0.02945922315120697,
LN,North London,HODDESDON,P46,SITE SECTION C CANADA FIELDS GREAT CAMBRIDGE RD - ,51.723567962646484,-0.03161462023854256,
LN,North London,HODDESDON,P48,"OPP NEW RIVER ARMS PH, THE SPRINGS TURNFORD   HERTFORDSHIRE - EN10 6DB",51.725521087646484,-0.025723492726683617,
LN,North London,HODDESDON,P49,SIDE OF THE ROUNDINGS HERTFORD HEATH HERTFORD - SG13 7PX,51.77934265136719,-0.042641203850507736,
LN,North London,HODDESDON,P5,O/S 36 STANSTEAD RD MIDDLEFIELD RD - ,51.767520904541016,-0.00806470587849617,
LN,North London,HODDESDON,P51,O/S TELEPHONE EXCHANGE HIGH ROAD BROXBOURNE  - EN10 7FJ,51.75017166137695,-0.018433500081300735,
LN,North London,HODDESDON,P6,O/S 5B HERTFORD RD OFF AMWELL ST - ,51.76555633544922,-0.012629368342459202,
LN,North London,HODDESDON,P7,JNC HIGH RD WORMLEY RD/WESTLEA RD - ,51.732383728027344,-0.02417900785803795,
LN,North London,HODDESDON,P8,"O/S GRAMMAR SCHOOL HIGH RD,BROXBOURNE. - ",51.74104309082031,-0.02261345647275448,
LN,North London,HODDESDON,P9,"BY NEW RIVER BRIDGE, STATION ROAD, BROXBOURNE  - EN107AT",51.745384216308594,-0.012892043218016624,
LS,South London,CHERTSEY,Exch,,51.39017868041992,-0.5045300126075745,
LS,South London,CHERTSEY,P1,Opp Kingfisher (PH) Chertsey Bridge Rd - KT16 8LF,51.38888931274414,-0.4845513701438904,
LS,South London,CHERTSEY,P10,O/s 27 Weir Road - KT16 8NE,51.38914489746094,-0.4946610927581787,
LS,South London,CHERTSEY,P11,Opp 261 Lelham Road - TW17 0DF,51.40093231201172,-0.4626897871494293,
LS,South London,CHERTSEY,P12,R/o 2 Bretlands Road - KT16 9QN,51.38031768798828,-0.5210028290748596,
LS,South London,CHERTSEY,P13,"S/O GOLDEN GROVE PH RUXBURY ROAD , CHERTSEY , SURREY - KT16 9EN",51.392860412597656,-0.5187585949897766,
LS,South London,CHERTSEY,P14,PCP14) OPP TASIS THE AMERICAN SCHOOL IN ENGLAND  COLDHARBOUR LANE  EGHAM SURREY  - TW20 8TE,51.40834045410156,-0.5305232405662537,
LS,South London,CHERTSEY,P15,(PCP15) S/O YORK PLACE ST ANNS ROAD JCN  STAINES LANE CHERTSEY SURREY  - KT16 9DD,51.39464569091797,-0.5054624676704407,
LS,South London,CHERTSEY,P16,O/s St Stephen's Chapel Eastworth Rd - KT168DS,51.38535690307617,-0.5012956261634827,
LS,South London,CHERTSEY,P17,O/s Telephone Exc Heriot Rd - KT16 9BU,51.389896392822266,-0.5040074586868286,
LS,South London,CHERTSEY,P18,S/o 2 Weir Road - KT16 8NF,51.38813018798828,-0.49479496479034424,
LS,South London,CHERTSEY,P19,O/s Marina Mixnams Lane - KT16 8QR,51.40837097167969,-0.5030595064163208,
LS,South London,CHERTSEY,P2,Opp 1a Colonel's Lane - KT16 8RH,51.39368438720703,-0.5050768852233887,
LS,South London,CHERTSEY,P20,S/O 6 SQUIRES BRIDGE ROAD CHERTSEY - TW17 0QA,51.40530014038086,-0.4631759524345398,
LS,South London,CHERTSEY,P21,Opp 86 Pyrcroft Road - KT16 9ER,51.39055252075195,-0.5132708549499512,
LS,South London,CHERTSEY,P22,S/O 80 GUILDFORD STREET CHERTSEY SURREY - KT16 9AB,51.39039993286133,-0.5048677325248718,
LS,South London,CHERTSEY,P23,S/o Jetty Hse Bridge Wharf - KT16 8LQ,51.38872146606445,-0.4876612722873688,
LS,South London,CHERTSEY,P24,S/o 57 Little Grn Lane - KT169PS,51.37714767456055,-0.5162053108215332,
LS,South London,CHERTSEY,P25,O/S CHERTSEY BOULEVARD HANWORTH LANE CHERTSEY SURREY - KT16 9JX,51.38365936279297,-0.5100021958351135,
LS,South London,CHERTSEY,P26,OPP FLAXMAN HOUSE GOGMORE LANE CHERTSEY SURREY - KT16 9JS,51.390586853027344,-0.5067157745361328,
LS,South London,CHERTSEY,P27,S/o 24 Free Prae Rd - KT16 8DZ,51.38763427734375,-0.49964019656181335,
LS,South London,CHERTSEY,P28,O/S 90 FORDWATER ROAD CHERTSEY SURREY - KT16 8HQ,51.38524627685547,-0.4942860007286072,
LS,South London,CHERTSEY,P3,"O/S THE OLD TOWN HALL , 9 LONDON  STREET , CHERTSEY , SURREY - KT16 8AP",51.39200973510742,-0.5028316974639893,
LS,South London,CHERTSEY,P30,"CNR LYN CROSSING RD & FARM CL,  LYNE, SURREY - KT16 0AS",51.39445495605469,-0.5425967574119568,
LS,South London,CHERTSEY,P31,O/S PAXMEAD DOCKETT EDDY LANE CHERTSEY    - TW17 9NT,51.3858642578125,-0.47168833017349243,
LS,South London,CHERTSEY,P4,S/o 17 Eastworth Road - KT16 8DQ,51.387752532958984,-0.5065780878067017,
LS,South London,CHERTSEY,P5,NORLANDS LANE S/O 272 CHERTSEY LANE STAINES UPON THAMES  SURREY - TW18 3NF,51.411582946777344,-0.5103168487548828,
